1,0,5.42,11.29,0.0,1.0,1,1
1,1,1.61,6.92,0.0,1.0,1,1
1,2,6.91,6.93,0.0,1.0,1,1
2,0,5.428331,11.2869053,0.0,1.0,1,1
2,1,1.61653757,6.91398048,0.0,1.0,1,1
2,2,6.91,6.93,0.0,1.0,1,1
3,0,5.42838669,11.2867575,0.0,1.0,1,1
3,1,1.61638415,6.913941,0.0,1.0,1,1
3,2,6.91,6.93,0.0,1.0,1,1
4,0,5.44388866,11.2842331,0.0,1.0,1,1
4,1,1.629471,6.90483332,0.0,1.0,1,1
4,2,6.91,6.93,0.0,1.0,1,1
5,0,5.459438,11.2812319,0.0,1.0,1,1
5,1,1.64207971,6.8958416,0.0,1.0,1,1
5,2,6.91,6.93,0.0,1.0,1,1
6,0,5.47493362,11.2774429,0.0,1.0,1,1
6,1,1.6539,6.88699865,0.0,1.0,1,1
6,2,6.91,6.93,0.0,1.0,1,1
7,0,5.489916,11.2717762,0.0,1.0,1,1
7,1,1.663802,6.878599,0.0,1.0,1,1
7,2,6.91,6.93,0.0,1.0,1,1
8,0,5.50439072,11.2648869,0.0,1.0,1,1
8,1,1.672403,6.870549,0.0,1.0,1,1
8,2,6.91,6.93,0.0,1.0,1,1
9,0,5.518515,11.2573481,0.0,1.0,1,1
9,1,1.6802628,6.86268425,0.0,1.0,1,1
9,2,6.91,6.93,0.0,1.0,1,1
10,0,5.53236771,11.2493858,0.0,1.0,1,1
10,1,1.68760061,6.85491943,0.0,1.0,1,1
10,2,6.91,6.93,0.0,1.0,1,1
11,0,5.54686069,11.2428427,0.0,1.0,1,1
11,1,1.69641578,6.8467865,0.0,1.0,1,1
11,2,6.91,6.93,0.0,1.0,1,1
12,0,5.56209946,11.2374706,0.0,1.0,1,1
12,1,1.70652068,6.838231,0.0,1.0,1,1
12,2,6.91,6.93,0.0,1.0,1,1
13,0,5.57730675,11.2316618,0.0,1.0,1,1
13,1,1.7161783,6.8295784,0.0,1.0,1,1
13,2,6.91,6.93,0.0,1.0,1,1
14,0,5.5922327,11.2251587,0.0,1.0,1,1
14,1,1.72507179,6.82093668,0.0,1.0,1,1
14,2,6.91,6.93,0.0,1.0,1,1
15,0,5.60688162,11.2183666,0.0,1.0,1,1
15,1,1.73357451,6.81240129,0.0,1.0,1,1
15,2,6.91,6.93,0.0,1.0,1,1
16,0,5.625264,11.2147532,0.0,1.0,1,1
16,1,1.74652374,6.801795,0.0,1.0,1,1
16,2,6.91,6.93,0.0,1.0,1,1
17,0,5.644358,11.2111979,0.0,1.0,1,1
17,1,1.75990713,6.790709,0.0,1.0,1,1
17,2,6.91,6.93,0.0,1.0,1,1
18,0,5.663105,11.206852,0.0,1.0,1,1
18,1,1.77251494,6.77966738,0.0,1.0,1,1
18,2,6.91,6.93,0.0,1.0,1,1
19,0,5.680172,11.20112,0.0,1.0,1,1
19,1,1.78314066,6.769428,0.0,1.0,1,1
19,2,6.91,6.93,0.0,1.0,1,1
20,0,5.695683,11.1942854,0.0,1.0,1,1
20,1,1.7920357,6.759907,0.0,1.0,1,1
20,2,6.91,6.93,0.0,1.0,1,1
21,0,5.70978355,11.186738,0.0,1.0,1,1
21,1,1.7995522,6.75110054,0.0,1.0,1,1
21,2,6.91,6.93,0.0,1.0,1,1
22,0,5.72304535,11.1789818,0.0,1.0,1,1
22,1,1.80639088,6.742775,0.0,1.0,1,1
22,2,6.91,6.93,0.0,1.0,1,1
23,0,5.73744869,11.172,0.0,1.0,1,1
23,1,1.81452286,6.73395824,0.0,1.0,1,1
23,2,6.91,6.93,0.0,1.0,1,1
24,0,5.7521987,11.1654711,0.0,1.0,1,1
24,1,1.82321274,6.72512436,0.0,1.0,1,1
24,2,6.91,6.93,0.0,1.0,1,1
25,0,5.766073,11.1589842,0.0,1.0,1,1
25,1,1.83134747,6.716949,0.0,1.0,1,1
25,2,6.91,6.93,0.0,1.0,1,1
26,0,5.781303,11.1531277,0.0,1.0,1,1
26,1,1.84084272,6.70816565,0.0,1.0,1,1
26,2,6.91,6.93,0.0,1.0,1,1
27,0,5.796794,11.1472464,0.0,1.0,1,1
27,1,1.85049248,6.69917,0.0,1.0,1,1
27,2,6.91,6.93,0.0,1.0,1,1
28,0,5.815544,11.1424494,0.0,1.0,1,1
28,1,1.86321437,6.68863773,0.0,1.0,1,1
28,2,6.91,6.93,0.0,1.0,1,1
29,0,5.833803,11.1376095,0.0,1.0,1,1
29,1,1.87558091,6.67847157,0.0,1.0,1,1
29,2,6.91,6.93,0.0,1.0,1,1
30,0,5.851268,11.1326532,0.0,1.0,1,1
30,1,1.88731086,6.668809,0.0,1.0,1,1
30,2,6.91,6.93,0.0,1.0,1,1
31,0,5.866774,11.1274853,0.0,1.0,1,1
31,1,1.89745271,6.66032553,0.0,1.0,1,1
31,2,6.91,6.93,0.0,1.0,1,1
32,0,5.88093662,11.1222172,0.0,1.0,1,1
32,1,1.90650284,6.6526475,0.0,1.0,1,1
32,2,6.91,6.93,0.0,1.0,1,1
33,0,5.894338,11.1168766,0.0,1.0,1,1
33,1,1.91489887,6.6453867,0.0,1.0,1,1
33,2,6.91,6.93,0.0,1.0,1,1
34,0,5.90721369,11.1114559,0.0,1.0,1,1
34,1,1.92280507,6.638369,0.0,1.0,1,1
34,2,6.91,6.93,0.0,1.0,1,1
35,0,5.92160463,11.1061764,0.0,1.0,1,1
35,1,1.93196082,6.630501,0.0,1.0,1,1
35,2,6.91,6.93,0.0,1.0,1,1
36,0,5.937352,11.1009264,0.0,1.0,1,1
36,1,1.94219708,6.621827,0.0,1.0,1,1
36,2,6.91,6.93,0.0,1.0,1,1
37,0,5.95270967,11.0954361,0.0,1.0,1,1
37,1,1.95197034,6.613195,0.0,1.0,1,1
37,2,6.91,6.93,0.0,1.0,1,1
38,0,5.96734238,11.0897007,0.0,1.0,1,1
38,1,1.96100676,6.604784,0.0,1.0,1,1
38,2,6.91,6.93,0.0,1.0,1,1
39,0,5.981571,11.0839348,0.0,1.0,1,1
39,1,1.96968591,6.59656763,0.0,1.0,1,1
39,2,6.91,6.93,0.0,1.0,1,1
40,0,6.00068235,11.0776987,0.0,1.0,1,1
40,1,1.98213577,6.58521366,0.0,1.0,1,1
40,2,6.91,6.93,0.0,1.0,1,1
41,0,6.02036333,11.0711575,0.0,1.0,1,1
41,1,1.99491763,6.57332039,0.0,1.0,1,1
41,2,6.91,6.93,0.0,1.0,1,1
42,0,6.03929949,11.0644007,0.0,1.0,1,1
42,1,2.00698972,6.561684,0.0,1.0,1,1
42,2,6.91,6.93,0.0,1.0,1,1
43,0,6.0561,11.0577393,0.0,1.0,1,1
43,1,2.01733422,6.55129147,0.0,1.0,1,1
43,2,6.91,6.93,0.0,1.0,1,1
44,0,6.07103,11.0511732,0.0,1.0,1,1
44,1,2.02615261,6.54197025,0.0,1.0,1,1
44,2,6.91,6.93,0.0,1.0,1,1
45,0,6.08442259,11.0448141,0.0,1.0,1,1
45,1,2.03376579,6.53361654,0.0,1.0,1,1
45,2,6.91,6.93,0.0,1.0,1,1
46,0,6.09701538,11.0386734,0.0,1.0,1,1
46,1,2.040798,6.52584267,0.0,1.0,1,1
46,2,6.91,6.93,0.0,1.0,1,1
47,0,6.110992,11.0325079,0.0,1.0,1,1
47,1,2.04900026,6.517327,0.0,1.0,1,1
47,2,6.91,6.93,0.0,1.0,1,1
48,0,6.12549973,11.026515,0.0,1.0,1,1
48,1,2.05774283,6.50868368,0.0,1.0,1,1
48,2,6.91,6.93,0.0,1.0,1,1
49,0,6.13926,11.0209475,0.0,1.0,1,1
49,1,2.06604242,6.50077248,0.0,1.0,1,1
49,2,6.91,6.93,0.0,1.0,1,1
50,0,6.154506,11.0152779,0.0,1.0,1,1
50,1,2.07558084,6.492036,0.0,1.0,1,1
50,2,6.91,6.93,0.0,1.0,1,1
51,0,6.169971,11.0094624,0.0,1.0,1,1
51,1,2.08523679,6.483063,0.0,1.0,1,1
51,2,6.91,6.93,0.0,1.0,1,1
52,0,6.188851,11.0032806,0.0,1.0,1,1
52,1,2.09771323,6.47213,0.0,1.0,1,1
52,2,6.91,6.93,0.0,1.0,1,1
53,0,6.20727,10.9973221,0.0,1.0,1,1
53,1,2.1099,6.46162558,0.0,1.0,1,1
53,2,6.91,6.93,0.0,1.0,1,1
54,0,6.22491646,10.9916143,0.0,1.0,1,1
54,1,2.1215322,6.451719,0.0,1.0,1,1
54,2,6.91,6.93,0.0,1.0,1,1
55,0,6.24066,10.98645,0.0,1.0,1,1
55,1,2.131741,6.44319153,0.0,1.0,1,1
55,2,6.91,6.93,0.0,1.0,1,1
56,0,6.255097,10.9816523,0.0,1.0,1,1
56,1,2.14095879,6.43559551,0.0,1.0,1,1
56,2,6.91,6.93,0.0,1.0,1,1
57,0,6.268774,10.9770117,0.0,1.0,1,1
57,1,2.1495657,6.428484,0.0,1.0,1,1
57,2,6.91,6.93,0.0,1.0,1,1
58,0,6.281906,10.9724226,0.0,1.0,1,1
58,1,2.15770078,6.42165947,0.0,1.0,1,1
58,2,6.91,6.93,0.0,1.0,1,1
59,0,6.296508,10.9674807,0.0,1.0,1,1
59,1,2.16697979,6.41385126,0.0,1.0,1,1
59,2,6.91,6.93,0.0,1.0,1,1
60,0,6.312405,10.9621706,0.0,1.0,1,1
60,1,2.17724872,6.405133,0.0,1.0,1,1
60,2,6.91,6.93,0.0,1.0,1,1
61,0,6.32785463,10.9567337,0.0,1.0,1,1
61,1,2.18705869,6.3965,0.0,1.0,1,1
61,2,6.91,6.93,0.0,1.0,1,1
62,0,6.342537,10.9512405,0.0,1.0,1,1
62,1,2.19615245,6.3881526,0.0,1.0,1,1
62,2,6.91,6.93,0.0,1.0,1,1
63,0,6.35681629,10.9458027,0.0,1.0,1,1
63,1,2.20490384,6.38002634,0.0,1.0,1,1
63,2,6.91,6.93,0.0,1.0,1,1
64,0,6.37573528,10.9387722,0.0,1.0,1,1
64,1,2.21715641,6.368464,0.0,1.0,1,1
64,2,6.91,6.93,0.0,1.0,1,1
65,0,6.395157,10.9313583,0.0,1.0,1,1
65,1,2.22970748,6.35634756,0.0,1.0,1,1
65,2,6.91,6.93,0.0,1.0,1,1
66,0,6.41382456,10.923933,0.0,1.0,1,1
66,1,2.24158144,6.34455,0.0,1.0,1,1
66,2,6.91,6.93,0.0,1.0,1,1
67,0,6.43043566,10.9170542,0.0,1.0,1,1
67,1,2.25182939,6.334122,0.0,1.0,1,1
67,2,6.91,6.93,0.0,1.0,1,1
68,0,6.44523954,10.9106331,0.0,1.0,1,1
68,1,2.26063156,6.324868,0.0,1.0,1,1
68,2,6.91,6.93,0.0,1.0,1,1
69,0,6.45857239,10.9046822,0.0,1.0,1,1
69,1,2.26829362,6.31665325,0.0,1.0,1,1
69,2,6.91,6.93,0.0,1.0,1,1
